Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
393647,2020-11-22 21:25:37,3540017235499519,"fraud_Lakin, Ferry and Beatty",food_dining,54.75,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,d01f0471cf958d1698302f6327f4cfa9,1385155537,42.750263,-70.558843,0
424570,2020-12-02 18:47:19,180042946491150,fraud_Douglas-White,entertainment,40.03,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,4030920cc79a9028026d12e931f180c8,1386010039,27.225299,-82.957527,0
327881,2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,336.84,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d7426d345bf54c4246938c3ae0a9099d,1382673574,38.516969,-97.398698,1
9812,2020-06-23 22:57:11,3598215285024754,"fraud_McDermott, Osinski and Morar",home,1.14,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,14e63510b8216c86ba04534d09173931,1372028231,40.438224,-72.938922,0
333203,2020-10-26 22:15:26,4789911625179723,fraud_O'Hara-Wilderman,food_dining,109.99,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,4ce4a8b82d9e7fcb33aeb408c0316709,1382825726,40.140318,-72.478553,0
53200,2020-07-09 16:12:21,213148039875802,"fraud_Hagenes, Kohler and Hoppe",food_dining,9.99,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,9cb8de40479fd0ed4a7ad057c2578e17,1373386341,27.557376,-82.41415,0
131487,2020-08-06 01:23:11,30199621383748,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1116.06,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,09f470a01a7bd7ef009eb4d9dc1cd2ba,1375752191,33.767248,-96.867737,1
485640,2020-12-15 23:12:39,630451534402,"fraud_Turner, Ziemann and Lehner",food_dining,51.9,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,8a635121e6766b4d81866b7c2b7123ed,1387149159,46.91934,-87.157456,0
213882,2020-09-05 03:07:28,4417677808209716,fraud_Stracke-Lemke,grocery_pos,277.3,Renee,Jones,F,914 Nancy Square,Birmingham,AL,35211,33.4816,-86.859,493806,Operational investment banker,2000-03-28,2ff8280b90021e7de18116e841aaf427,1378350448,33.061425,-86.80184,1
227742,2020-09-10 22:42:25,4173950183554608,fraud_Price Inc,shopping_net,965.21,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,dd5b908887b0c41ad3aeed439008afd6,1378852945,40.914549,-73.218495,1
259804,2020-09-24 22:38:50,586100864972,fraud_Durgan-Auer,misc_net,963.78,Patrick,Bates,M,4481 Maldonado Hollow,Kirkwood,NY,13795,42.0695,-75.7967,3800,Advertising account executive,1968-07-06,e10b0891f268be24032e0b8ccd1b00bb,1380062330,41.32555,-75.444386,1
123991,2020-08-03 15:57:37,30150717898388,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,4.02,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,8b9c14c89187dcad26f9279c7e4264ef,1375545457,35.587292,-85.503366,0
97149,2020-07-25 12:31:28,370818583810103,"fraud_Okuneva, Schneider and Rau",shopping_pos,6.24,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,5734cc6b97de32fb85f8e42602581194,1374755488,40.337503,-79.4375,0
134062,2020-08-07 07:50:20,38199021865320,fraud_Bernhard Inc,gas_transport,77,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,1988-04-15,e8bd388c3a358389a64cc0919675431b,1375861820,43.258519,-72.63929,0
437693,2020-12-06 08:59:22,371284100299909,fraud_Wiegand-Lowe,grocery_net,68.65,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,cb8d1fdf24f0f020ac69d6aa3eb8bd72,1386320362,35.431596,-100.547693,0
282848,2020-10-05 03:42:59,4.86131013065257E+018,"fraud_Schultz, Simonis and Little",grocery_pos,375.71,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,9fbfe4c90901d2b3242819a36bbe1c00,1380944579,29.452542,-90.925216,1
26219,2020-06-30 00:16:08,571844099986,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,302.75,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,16ded14a96590df73cefe07a030feef8,1372551368,38.526678,-85.630686,1
311805,2020-10-18 01:47:06,378858024506425,fraud_Cole PLC,grocery_pos,285.48,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,dac1797e7ac5999ee764796361bc89d4,1382060826,33.662636,-112.920904,1
480500,2020-12-15 03:24:31,6011492816282597,fraud_Conroy-Cruickshank,gas_transport,9.65,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,4401d42a3e52c88fd7bfedd6d59f1ba0,1387077871,33.094837,-92.89414,1
131610,2020-08-06 02:57:36,30199621383748,fraud_Gutmann-Upton,misc_pos,7.45,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,9231bcc1472921055c59a718612c3717,1375757856,33.491536,-95.956002,1
148062,2020-08-11 16:29:11,3576431665303017,"fraud_Hagenes, Kohler and Hoppe",food_dining,201.06,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,fbcdb017d50a25c098a0821c61c3b82e,1376238551,33.888872,-111.28686,0
101838,2020-07-26 23:38:27,4745996322265,fraud_Howe PLC,entertainment,72.54,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,932ae071384cb79cd9da4ae09e3a2a56,1374881907,42.114484,-87.204136,0
306516,2020-10-15 05:53:35,30042378430132,fraud_Pacocha-O'Reilly,grocery_pos,290.54,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,3b292a501d58f4364444c292ab686bd3,1381816415,40.923037,-73.584108,1
371874,2020-11-13 00:48:05,3535808924394848,fraud_Bins-Rice,gas_transport,11.02,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,9bc6045415d8c75a5ff38a07d0aa381d,1384303685,40.311117,-87.995756,1
454521,2020-12-09 03:17:57,30092964733035,fraud_Pouros-Conroy,shopping_pos,801.38,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,d8dc19b00b91c138b7a7ad4355008e8d,1386559077,38.061033,-83.319943,1
40837,2020-07-05 17:04:01,4.98984757057764E+018,"fraud_McDermott, Osinski and Morar",home,252.48,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,9b3c14d97332ea51409c55a4051d43a9,1373043841,34.278473,-80.69075,1
164859,2020-08-17 22:33:04,213112402583773,fraud_Fadel-Hilpert,health_fitness,20.64,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,56f85b133dc882dba159ae768e4a200e,1376778784,34.064634,-82.555385,1
221629,2020-09-08 01:01:54,570273151375,fraud_Lockman Ltd,grocery_pos,363.98,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,27b9c817943e31876759e6efc50a466d,1378602114,32.637526,-83.836685,1
149298,2020-08-11 22:59:27,4335531783520911,"fraud_Streich, Dietrich and Barton",shopping_net,1046.78,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,b976a0235621cc119f5238d1fa484c5a,1376261967,38.123875,-91.703268,1
246783,2020-09-19 13:16:21,6538891242532018,fraud_Breitenberg LLC,travel,6.39,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,7a2ce6b09f24b2574fd195f44427b2b2,1379596581,35.424656,-90.522519,0
508691,2020-12-21 15:01:14,571314334723,fraud_McCullough LLC,misc_pos,9.78,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,fac7e16af2e46c48a0639e54c6ffca61,1387638074,39.557612,-78.883829,0
547885,2020-12-29 19:17:03,371226440126102,"fraud_Medhurst, Cartwright and Ebert",personal_care,60.51,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,048c8b965dfcbdd9b023f6a5160beb0d,1388344623,39.205918,-88.295627,0
31806,2020-07-01 22:51:21,6011893664860915,fraud_Zulauf LLC,personal_care,17.71,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b39c397e0b3c1732fc4826c73709a86f,1372719081,39.640502,-104.816614,1
79635,2020-07-19 09:25:01,4306586894261180,fraud_Kiehn Inc,grocery_pos,63.48,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,a7756abd1bb7280aeb77a77c72926ca1,1374225901,39.557433,-87.061808,0
115542,2020-07-31 20:51:01,3531129874770000,fraud_Bahringer-Streich,food_dining,85.51,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,040ff0880408d9730d7eb5fcbb3d2c7b,1375303861,44.301583,-72.632555,0
173522,2020-08-21 06:13:54,630441765090,"fraud_Robel, Cummerata and Prosacco",gas_transport,60.41,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,f5dda5a218cf6ac9c983019db72a8895,1377065634,32.756363,-98.765298,0
450235,2020-12-08 11:01:30,341546199006537,"fraud_Streich, Hansen and Veum",gas_transport,74.97,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,64825fb7fa26def857cc8014ee95369b,1386500490,64.473998,-166.509533,0
167473,2020-08-18 16:22:05,6011504998544485,fraud_Zboncak LLC,food_dining,12.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,df5b12a0355d6aa2bed9ae61a2f0b40c,1376842925,32.90864,-86.126916,0
291797,2020-10-08 23:27:41,6597248210463122,fraud_Kozey-Kuhlman,personal_care,48.13,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,90d7dc1399b7fd242ce383427654ca75,1381274861,42.534923,-94.288287,1
68947,2020-07-14 18:32:18,4917187576956394,fraud_Beier and Sons,home,8,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,7e4a058f4645c6f882dda51f74e12e04,1373826738,36.801205,-96.220586,0
145808,2020-08-11 01:12:16,4335531783520911,fraud_Kilback LLC,grocery_pos,262.6,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,64df47e66c3d369380b55a201f598bd2,1376183536,38.32393,-91.230848,1
130181,2020-08-05 10:29:56,180046617132290,fraud_Deckow-O'Conner,grocery_pos,78.66,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,25015a05358231c5ff718c2acba4e651,1375698596,37.497486,-89.673716,0
259724,2020-09-24 21:33:05,4635330563105903,"fraud_O'Reilly, Mohr and Purdy",home,26.1,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,2a3c85f758ce77f79f0ec03a101dc60b,1380058385,39.280955,-76.869526,0
361904,2020-11-08 22:24:48,2475085306462014,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1027.83,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,a0ce2438795892f501a81e601585ad77,1383949488,45.002188,-94.409407,1
454114,2020-12-08 23:48:10,3591919803438423,"fraud_Altenwerth, Cartwright and Koss",shopping_net,911.05,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,fa377d0ecf208b0fb11b2d0897271254,1386546490,28.193086,-81.135456,1
45204,2020-07-06 19:11:56,4.46203823474368E+018,fraud_Kerluke Inc,misc_net,913.39,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,74d7bc514cf714aa9e9ed9127611f178,1373137916,32.383445,-104.996947,1
469181,2020-12-13 06:29:25,675990301623,fraud_Goodwin-Nitzsche,grocery_pos,131.04,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,b12d11e10b3befff1281022e8fcd529d,1386916165,40.503954,-75.338969,0
432375,2020-12-05 00:19:53,3564182536169293,fraud_Deckow-O'Conner,grocery_pos,266.28,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,1286320c26dda96d06c722ba399b87d4,1386202793,40.427047,-81.659016,1
280361,2020-10-04 06:59:22,581686439828,fraud_Nader-Heller,misc_net,217.67,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,6a18ff14f72d39c9e1710287141a4b33,1380869962,42.279983,-79.185936,0
314618,2020-10-19 02:11:32,346273234529002,fraud_Kris-Weimann,misc_net,48.05,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,ee061293e36d11ac9ac2c37dad8e7467,1382148692,38.463489,-80.274004,0
311656,2020-10-17 23:50:34,378904938837132,fraud_Beier and Sons,home,256.09,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,33bcb35eb0e5f2a671dca3eae109ba7d,1382053834,36.012828,-99.028179,1
171129,2020-08-20 03:49:31,375974680629816,fraud_Kassulke PLC,shopping_net,1009.75,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,ee9ba103acd0f8cc3cab5164db7b4c49,1376970571,40.740312,-72.581754,1
330093,2020-10-25 22:51:49,4599285557366057,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,873.24,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,10ee6414b2daa7a761e327929193fd3e,1382741509,37.596445,-97.436611,1
529738,2020-12-26 14:49:10,375974680629816,fraud_Hamill-D'Amore,health_fitness,262.68,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,b4f8f9fab98ed0a89fd4d11daca08ff3,1388069350,42.319223,-72.973537,0
146158,2020-08-11 03:48:12,4335531783520911,fraud_Strosin-Cruickshank,grocery_pos,331.19,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,20d8cc87adc828ef5c431b03b9791e00,1376192892,38.292143,-90.639838,1
460752,2020-12-11 01:13:30,3573030041201292,fraud_Kuhic Inc,grocery_pos,159.16,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,b0fa3d4f165969ebc21f01909ab25b61,1386724410,41.26248,-110.267723,0
89005,2020-07-21 19:16:23,4634955908138648,fraud_Klein Group,entertainment,15.45,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,362d708bc5727a819e389347ac1ff422,1374434183,42.036443,-96.061291,0
30614,2020-07-01 09:06:21,3599237318576484,"fraud_Christiansen, Goyette and Schamberger",gas_transport,60.19,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,a7841a2cc9e3796de3923baadddd90b4,1372669581,37.495196,-86.332354,0
125915,2020-08-04 01:19:12,4653879239169997,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,12.27,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,9dcfe317bc63619482a2478658e2a95e,1375579152,37.957994,-85.883128,1
29593,2020-06-30 21:38:41,3528231451607350,"fraud_Kihn, Abernathy and Douglas",shopping_net,1123.95,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,1323d15c189239192dcf5ebe8c282a38,1372628321,39.045168,-74.554456,1
336442,2020-10-27 22:56:55,676281772837,fraud_Predovic Inc,shopping_net,998.31,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,ea2a932a13b08b56db067d02387371b1,1382914615,31.774078,-85.217921,1
27029,2020-06-30 06:39:10,3583093681934489,"fraud_Reilly, Heaney and Cole",gas_transport,102.28,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,4dcea4506aadb16635ebcbbbc7c9f123,1372574350,37.928371,-86.686023,0
353915,2020-11-04 22:28:12,370612217861404,"fraud_Roberts, Ryan and Smith",personal_care,18.67,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,fe1c7cb58bbe1c9e2710346891288a44,1383604092,41.098085,-74.703641,1
277036,2020-10-02 16:04:10,3504178999463051,fraud_Bechtelar-Rippin,food_dining,2,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,2c816f898b73bdf46bbd84f2e192f7de,1380729850,41.26558,-83.693415,0
309787,2020-10-16 23:47:57,4306586894261180,"fraud_Reichert, Shanahan and Hayes",shopping_net,1004.44,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,4a97787a643d704087df5a87336c0c0a,1381967277,39.454932,-86.339438,1
361788,2020-11-08 21:43:04,4005676619255478,fraud_Padberg-Rogahn,entertainment,149.56,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,0c3251a501dd1b89ec513d4f0afee756,1383946984,31.41077,-91.509287,0
121773,2020-08-03 00:51:44,4653879239169997,"fraud_Rippin, Kub and Mann",misc_net,684.27,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,44549a6495507f6eb59e38c5b1b4cc26,1375491104,37.611321,-86.392856,1
236700,2020-09-14 17:25:45,4586260469584,"fraud_Heathcote, Yost and Kertzmann",shopping_net,904.82,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,1ee11402643ae42700acdab137f21fff,1379179545,39.693672,-96.181072,1
58707,2020-07-11 23:27:48,501882822387,"fraud_Reichert, Huels and Hoppe",shopping_net,1166,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,132eedacbd368a5bd3d9fa904ea4bf35,1373585268,30.777478,-90.537908,1
325194,2020-10-23 18:09:16,375248307838179,fraud_Douglas-White,entertainment,10.09,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,9df318e06e8eb3f097da418ebc17b7df,1382551756,39.190199,-80.356635,0
261792,2020-09-25 23:49:17,4.64684558149034E+018,"fraud_Dare, Casper and Bartoletti",kids_pets,19.5,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,8f53a0a94c1937c37690277bac97989e,1380152957,41.45538,-72.762974,1
409494,2020-11-29 22:53:37,180081032825079,fraud_Schiller Ltd,personal_care,11.02,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,90c5a2360ac1d0c1e7208c486beb995a,1385765617,33.723908,-89.891947,0
20589,2020-06-28 15:41:36,180081032825079,"fraud_McDermott, Osinski and Morar",home,112.6,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,07d70207e4750e87f8fe53836c104c05,1372434096,33.585352,-91.360747,0
475805,2020-12-14 11:06:47,4.01810580839277E+018,fraud_Mayert Group,shopping_pos,54.17,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,92553b1d6ffd97fd87b72f7e6d75db2e,1387019207,39.886719,-74.099782,0
403193,2020-11-26 22:28:31,4505383113689,"fraud_Daugherty, Pouros and Beahan",shopping_pos,969.05,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,20d5fc1d58ca27ce3e724d0f575ab808,1385504911,38.748056,-76.535024,1
89733,2020-07-21 22:54:53,3531129874770000,fraud_O'Connell-Ullrich,home,47.22,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,cb6cad3d22ca519c6ebf204ae43d8e19,1374447293,43.924619,-72.981697,0
350566,2020-11-03 11:27:14,30263540414123,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,128.43,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,cca446503bf71c9893e0036056035259,1383478034,38.345206,-111.796535,0
274178,2020-09-30 23:41:38,180020605265701,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1320.92,John,Lewis,M,7908 Derrick Mount,Morrowville,KS,66958,39.8616,-97.1825,314,Chemical engineer,2002-03-17,1352f5f821b77b49df4bc2329e5e249e,1380584498,39.679602,-97.038867,1
422334,2020-12-01 23:51:34,676245600876,"fraud_Hettinger, McCullough and Fay",home,82.04,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,7ac0e3791a870f990bfecae70f71b055,1385941894,27.677785,-80.910595,0
113491,2020-07-30 22:55:55,180011453250192,"fraud_Rodriguez, Yost and Jenkins",misc_net,853.47,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,137b7c7220ac73d94f12e60c1449106c,1375224955,40.312679,-91.133163,1
285398,2020-10-05 22:21:51,4587577161160601,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,17.03,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,bc61e42cfa977035c8a2c07a8cd1851b,1381011711,44.149584,-69.374367,0
406726,2020-11-28 21:40:54,4683638447911,"fraud_Roberts, Daniel and Macejkovic",kids_pets,48.77,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,f6962ec18151977ea7a1816035df75ab,1385674854,29.955116,-91.658028,0
495812,2020-12-18 22:08:08,374125201044065,"fraud_Kihn, Abernathy and Douglas",shopping_net,982.14,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,16ecdcdda5398b023eef4e61db54cc33,1387404488,39.434586,-77.83913,1
260810,2020-09-25 13:17:00,375248307838179,fraud_Skiles LLC,home,24.82,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,18a8b3128eb35c6bb4d65d1dee992e9d,1380115020,39.207673,-80.720023,0
165207,2020-08-18 00:30:17,213112402583773,fraud_Boyer PLC,shopping_net,1017.67,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,d2fa92fcb98a67a166d60c47e5173cc6,1376785817,35.001507,-82.260034,1
106099,2020-07-28 01:46:15,30290551782700,fraud_Hudson-Ratke,grocery_pos,320.74,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,410dbef45b700a0a8b90dd826bc189b6,1374975975,37.68315,-87.81153,1
349415,2020-11-03 00:12:16,371985236239474,fraud_Wolf Inc,grocery_pos,286.85,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,ed4ae5857039d325275a17e6d6d2f36b,1383437536,43.16803,-76.439434,1
285971,2020-10-06 02:58:55,6573561108825071,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,88.08,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,9cd864ac25accf64a80cc4717c5260ab,1381028335,35.838101,-95.63305,0
204693,2020-09-01 00:19:23,4003989662068504,fraud_Nader-Heller,misc_net,796.45,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,8a410228aeeda700396febfeceabf56c,1377994763,33.089968,-87.354732,1
